,Data,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
15340,01/01/2003,0.0,30.6,20.7,4.5,2.1,23.94,86.75,1.2
15341,02/01/2003,46.5,31.6,20.9,5.2,1.3,24.4,84.0,0.5
15342,03/01/2003,48.9,26.2,21.4,0.2,1.8,22.96,93.5,0.7
15343,04/01/2003,12.6,28.6,20.9,2.4,0.6,24.6,84.5,0.5
15344,05/01/2003,5.1,27.6,21.5,1.1,0.5,23.62,92.75,1.133333
15345,06/01/2003,3.6,30.4,21.5,5.6,2.0,24.94,84.25,1.7333330000000002
15346,07/01/2003,13.2,27.6,21.9,0.0,1.8,24.36,91.75,0.5
15347,08/01/2003,65.8,25.4,17.8,0.1,1.1,21.12,92.25,0.6
15348,09/01/2003,0.2,28.0,19.0,3.6,0.9,23.84,89.0,1.266667
15349,10/01/2003,0.0,33.6,20.7,9.0,1.4,25.7,76.5,1.533333
15350,11/01/2003,45.2,30.3,20.1,5.3,2.4,23.86,87.5,1.7666669999999998
15351,12/01/2003,16.8,30.6,20.3,5.5,1.7,24.62,82.25,1.466667
15352,13/01/2003,1.5,30.6,21.5,5.6,1.9,25.2,82.0,1.433333
15353,14/01/2003,5.0,30.0,21.3,2.1,2.0,24.84,79.5,1.7666669999999998
15354,15/01/2003,24.0,26.6,21.2,0.0,1.6,23.1,92.0,2.7
15355,16/01/2003,25.9,25.8,20.9,0.0,0.8,22.88,95.25,0.666667
15356,17/01/2003,26.0,24.8,19.2,1.4,0.6,21.56,95.0,0.533333
15357,18/01/2003,6.8,29.6,19.2,7.3,0.5,24.26,82.75,0.766667
15358,19/01/2003,35.8,26.6,19.5,1.2,2.0,22.86,88.0,1.6
15359,20/01/2003,12.6,28.1,19.6,3.6,0.9,23.28,83.75,1.7333330000000002
15360,21/01/2003,13.1,28.8,19.7,7.3,1.8,23.4,84.5,1.8666669999999999
15361,22/01/2003,1.7,29.0,21.3,3.7,2.0,24.88,78.0,2.9
15362,23/01/2003,0.7,30.0,21.5,12.4,2.6,25.12,73.0,1.533333
15363,24/01/2003,0.0,30.5,18.6,6.7,3.0,23.72,80.5,1.166667
15364,25/01/2003,0.0,30.4,18.8,7.5,2.2,24.72,75.5,1.466667
15365,26/01/2003,0.1,30.0,20.7,9.2,2.6,24.1,78.5,1.8
15366,27/01/2003,0.3,28.8,20.7,6.2,2.6,23.7,82.25,1.466667
15367,28/01/2003,0.0,28.0,21.1,2.6,2.5,24.28,81.75,1.266667
15368,29/01/2003,0.4,28.8,21.5,3.2,2.1,23.62,83.0,2.7
15369,30/01/2003,0.0,30.4,20.4,6.1,1.9,24.32,77.0,1.9666669999999997
15370,31/01/2003,0.1,30.4,21.6,12.3,3.3,24.92,69.5,2.2
15371,01/02/2003,0.0,29.4,21.3,7.3,4.1,24.46,75.0,3.066667
15372,02/02/2003,1.2,30.4,21.3,11.9,2.2,25.18,65.0,4.033333
15373,03/02/2003,0.0,30.0,20.7,7.1,4.5,23.98,76.25,1.833333
15374,04/02/2003,0.0,30.4,20.2,9.3,3.2,24.74,72.5,1.7
15375,05/02/2003,0.0,31.6,19.1,11.9,3.3,24.74,64.25,1.7666669999999998
15376,06/02/2003,0.0,30.0,20.3,9.7,4.2,24.74,67.75,1.633333
15377,07/02/2003,0.0,30.8,19.7,11.1,3.5,24.46,67.5,1.9
15378,08/02/2003,0.0,31.4,21.7,9.8,4.2,25.26,68.5,1.9333330000000002
15379,09/02/2003,0.0,32.0,19.9,11.6,3.9,24.94,68.0,0.7
15380,10/02/2003,0.0,31.6,20.8,11.5,4.0,25.32,71.5,2.1333330000000004
15381,11/02/2003,0.0,32.6,19.0,12.2,3.4,25.5,61.0,1.833333
15382,12/02/2003,0.0,31.8,18.2,12.2,4.6,25.14,63.5,1.7666669999999998
15383,13/02/2003,0.0,31.6,19.0,12.2,4.3,25.62,59.5,3.0
15384,14/02/2003,0.0,31.8,20.5,12.3,5.2,26.06,62.75,2.2
15385,15/02/2003,0.0,29.6,20.9,7.3,4.6,24.3,70.5,1.9333330000000002
15386,16/02/2003,0.0,31.4,20.5,7.0,3.4,24.86,71.75,1.533333
15387,17/02/2003,0.0,31.4,20.6,9.3,3.5,25.24,70.25,2.9666669999999997
15388,18/02/2003,0.6,29.4,20.5,3.8,3.4,24.38,79.0,1.433333
15389,19/02/2003,0.0,29.4,20.5,3.4,2.5,23.7,86.5,1.166667
15390,20/02/2003,0.7,31.0,19.5,9.7,1.6,24.82,73.5,1.666667
15391,21/02/2003,0.0,31.0,21.3,9.5,3.7,24.7,70.25,1.566667
15392,22/02/2003,0.0,31.5,18.4,12.8,3.3,24.58,63.5,2.433333
15393,23/02/2003,0.0,30.6,21.3,8.2,4.9,25.06,72.5,2.3
15394,24/02/2003,0.0,31.9,18.4,12.0,1.9,24.02,66.75,1.7333330000000002
15395,25/02/2003,0.0,32.0,20.3,8.3,5.0,24.62,81.25,0.966667
15396,26/02/2003,10.0,32.4,19.5,8.8,2.3,24.42,78.75,0.766667
15397,27/02/2003,2.7,31.6,21.3,9.0,3.4,25.38,73.75,1.466667
15398,28/02/2003,0.0,32.4,21.7,10.2,3.8,25.94,68.5,1.366667
15399,01/03/2003,0.0,32.2,22.3,7.7,4.2,25.64,69.75,1.266667
15400,02/03/2003,0.0,32.8,20.3,12.1,3.4,26.26,68.75,2.0333330000000003
15401,03/03/2003,0.0,33.5,19.5,10.5,4.2,26.0,67.5,1.8
15402,04/03/2003,0.0,33.6,20.7,10.0,4.1,26.14,67.75,2.2
15403,05/03/2003,0.0,33.2,20.5,8.7,5.0,26.14,65.0,0.666667
15404,06/03/2003,0.0,32.0,20.9,10.5,4.6,24.98,65.75,1.166667
15405,07/03/2003,0.0,32.0,19.0,8.8,3.9,24.48,76.0,1.7
15406,08/03/2003,0.0,31.0,20.9,6.2,3.6,25.14,70.25,1.4
15407,09/03/2003,0.0,28.0,20.9,0.5,4.3,24.3,70.75,1.566667
15408,10/03/2003,0.0,31.6,21.4,10.7,3.5,25.66,63.25,3.2
15409,11/03/2003,0.0,31.2,20.5,4.0,5.1,25.26,70.75,2.733333
15410,12/03/2003,0.0,31.2,20.3,7.6,4.0,25.46,65.0,2.8
15411,13/03/2003,0.2,29.8,19.1,0.4,4.3,24.04,80.5,1.2762930000000001
15412,14/03/2003,2.1,32.2,20.7,7.8,2.0,24.8,77.25,1.3
15413,15/03/2003,4.9,29.0,20.3,2.1,2.8,24.72,83.75,0.6
15414,16/03/2003,2.5,30.6,21.3,7.1,1.6,24.86,71.25,2.2
15415,17/03/2003,0.0,30.4,20.0,3.8,3.0,23.7,77.5,1.633333
15416,18/03/2003,15.1,26.4,19.7,0.2,2.4,22.64,92.0,0.266667
15417,19/03/2003,31.2,28.9,20.3,4.1,1.1,24.16,74.25,2.8
15418,20/03/2003,0.0,29.8,20.7,9.6,3.1,24.3,76.75,1.3
15419,21/03/2003,0.0,31.2,21.0,8.1,3.1,23.76,76.5,0.966667
15420,22/03/2003,0.0,28.0,20.1,0.9,3.0,23.16,85.25,1.033333
15421,23/03/2003,0.0,28.6,20.3,2.8,1.8,23.34,82.5,1.433333
15422,24/03/2003,2.2,29.8,19.9,10.9,2.8,23.86,71.5,1.4
15423,25/03/2003,0.0,29.6,20.1,5.5,3.0,23.12,83.0,1.7
15424,26/03/2003,20.8,28.7,18.8,6.3,2.4,23.48,73.25,1.333333
15425,27/03/2003,0.0,24.6,19.2,0.0,2.6,21.1,88.25,1.033333
15426,28/03/2003,8.0,27.8,18.9,4.7,0.8,22.2,85.5,0.766667
15427,29/03/2003,3.3,29.9,17.4,10.9,1.9,23.5,70.25,1.366667
15428,30/03/2003,0.0,30.4,17.8,11.2,3.5,23.2,74.0,1.166667
15429,31/03/2003,0.0,30.7,18.8,11.4,1.8,23.72,74.0,1.6
15430,01/04/2003,0.2,29.4,20.4,6.8,3.4,23.66,84.25,1.033333
15431,02/04/2003,1.6,30.0,18.9,7.8,2.5,23.22,78.25,1.0
15432,03/04/2003,0.0,30.4,18.4,11.0,2.6,22.84,77.75,0.833333
15433,04/04/2003,13.6,28.5,19.9,6.5,2.8,23.02,80.75,0.966667
15434,05/04/2003,0.0,30.0,19.0,7.9,2.1,23.74,74.75,1.9333330000000002
15435,06/04/2003,0.7,29.4,20.7,4.4,2.8,24.86,83.75,1.133333
15436,07/04/2003,9.5,27.5,21.6,1.5,1.8,23.7,85.5,1.1
15437,08/04/2003,7.2,26.6,19.0,1.7,1.9,22.46,84.5,0.5
15438,09/04/2003,0.0,27.8,20.5,1.2,2.0,23.88,82.25,1.0
15439,10/04/2003,0.0,30.4,20.5,9.5,1.8,24.28,80.75,1.2
15440,11/04/2003,0.0,32.4,19.1,11.0,2.2,25.44,75.0,1.133333
15441,12/04/2003,0.0,30.8,20.2,7.3,2.8,24.98,83.75,2.1333330000000004
15442,13/04/2003,1.0,25.0,19.0,0.8,2.7,20.84,76.75,2.5333330000000003
15443,14/04/2003,0.0,24.7,17.6,0.0,2.4,20.66,80.5,1.466667
15444,15/04/2003,0.0,24.8,18.6,0.0,2.1,21.06,79.5,0.933333
15445,16/04/2003,0.0,27.9,17.6,4.3,1.9,21.18,78.75,0.9
15446,17/04/2003,0.0,28.6,15.8,11.0,2.3,21.38,68.5,0.7
15447,18/04/2003,0.0,27.6,17.8,9.7,4.1,22.04,76.25,1.6
15448,19/04/2003,0.0,29.0,18.1,8.2,3.2,21.88,70.25,0.7
15449,20/04/2003,0.0,29.4,16.2,9.0,3.4,22.6,78.5,1.466667
15450,21/04/2003,0.0,30.4,19.2,10.2,2.4,23.88,71.5,2.233333
15451,22/04/2003,0.0,29.4,20.5,4.3,4.0,24.04,68.75,1.033333
15452,23/04/2003,0.0,26.6,17.6,3.0,3.6,22.38,76.25,1.4
15453,24/04/2003,0.2,29.0,16.2,6.5,2.0,22.14,81.5,1.233333
15454,25/04/2003,3.0,28.4,17.0,7.4,2.0,22.54,77.25,0.666667
15455,26/04/2003,0.0,30.6,16.2,10.2,2.7,23.32,75.25,1.6
15456,27/04/2003,0.0,30.6,18.2,7.9,2.7,22.6,70.25,1.2
15457,28/04/2003,0.0,30.5,15.2,10.8,3.2,22.16,76.25,1.7333330000000002
15458,29/04/2003,0.0,31.6,15.8,10.8,2.8,22.04,65.75,1.066667
15459,30/04/2003,0.0,31.0,16.4,11.2,4.5,22.32,72.75,1.133333
15460,01/05/2003,0.0,30.4,15.0,9.1,3.0,21.36,73.75,1.233333
15461,02/05/2003,0.0,31.4,15.4,10.4,3.1,22.16,67.5,0.7
15462,03/05/2003,1.5,24.6,17.1,4.8,4.0,19.18,85.5,1.433333
15463,04/05/2003,0.6,25.6,12.0,6.1,1.5,17.92,72.75,1.2
15464,05/05/2003,0.0,22.6,14.0,1.3,3.4,19.06,81.5,1.9666669999999997
15465,06/05/2003,0.0,27.4,17.4,3.7,1.8,21.74,80.25,1.9666669999999997
15466,07/05/2003,0.4,25.9,17.8,3.0,2.2,20.36,83.25,1.533333
15467,08/05/2003,0.0,26.4,10.7,9.4,1.8,16.8,59.5,1.9
15468,09/05/2003,0.0,27.0,9.2,9.3,4.1,16.66,61.25,1.066667
15469,10/05/2003,0.0,27.8,8.9,10.2,4.3,18.6,63.0,1.3
15470,11/05/2003,0.0,23.6,15.8,2.3,3.7,19.04,69.25,2.566667
15471,12/05/2003,0.0,24.5,15.1,3.1,3.0,19.24,81.25,1.0
15472,13/05/2003,0.1,27.0,14.2,4.4,1.8,19.7,77.0,0.23333299999999998
15473,14/05/2003,0.0,28.6,13.0,6.6,2.3,20.8,72.75,1.9333330000000002
15474,15/05/2003,0.0,27.6,18.4,5.1,3.4,22.3,66.0,1.7
15475,16/05/2003,0.0,27.8,16.8,6.7,3.3,21.26,74.25,2.3
15476,17/05/2003,0.0,27.0,16.4,5.7,3.3,19.64,72.75,1.166667
15477,18/05/2003,0.0,29.0,12.4,10.7,2.7,19.16,73.0,0.8
15478,19/05/2003,0.0,27.4,14.0,8.8,3.0,19.52,70.0,1.1
15479,20/05/2003,0.0,24.4,16.8,1.7,3.4,19.88,85.5,0.4
15480,21/05/2003,1.4,26.6,16.2,4.3,1.7,19.68,87.5,0.266667
15481,22/05/2003,0.3,28.6,13.7,9.0,0.9,20.04,77.75,0.9
15482,23/05/2003,0.0,30.1,13.2,10.3,2.3,20.9,69.75,1.1
15483,24/05/2003,0.0,31.0,15.4,10.5,3.6,22.8,62.5,2.3
15484,25/05/2003,0.0,27.4,15.4,5.5,3.5,19.36,66.5,1.366667
15485,26/05/2003,0.0,29.0,9.6,10.5,3.2,17.62,62.25,1.233333
15486,27/05/2003,0.0,27.2,14.4,9.2,4.3,19.48,72.75,1.7
15487,28/05/2003,0.0,26.8,14.4,3.3,2.4,20.06,73.5,0.366667
15488,29/05/2003,0.0,26.8,17.2,4.6,2.4,20.62,81.25,1.8666669999999999
15489,30/05/2003,0.0,26.8,16.8,6.2,2.3,20.22,72.25,1.8
15490,31/05/2003,0.0,27.2,16.1,7.9,2.9,19.98,71.75,2.0333330000000003
15491,01/06/2003,0.0,27.0,12.4,9.0,2.4,18.36,76.0,0.866667
15492,02/06/2003,0.0,26.6,11.2,8.9,2.4,18.72,78.75,1.2
15493,03/06/2003,0.0,27.4,15.0,5.2,2.3,19.92,80.25,1.0
15494,04/06/2003,0.0,29.4,14.2,10.1,1.8,21.4,72.75,1.266667
15495,05/06/2003,0.0,28.4,17.1,7.6,3.0,21.26,71.0,0.6
15496,06/06/2003,0.0,26.6,15.2,3.4,2.9,19.48,80.0,1.633333
15497,07/06/2003,0.0,29.3,12.6,10.2,1.7,20.38,76.0,1.1
15498,08/06/2003,0.0,27.6,16.4,7.1,2.9,20.88,77.0,1.533333
15499,09/06/2003,0.0,28.6,16.2,9.0,1.3,21.3,72.25,1.9
15500,10/06/2003,0.0,27.4,16.2,7.9,3.5,21.24,72.25,0.966667
15501,11/06/2003,0.0,28.4,17.6,10.5,2.8,20.96,72.5,1.8666669999999999
15502,12/06/2003,0.0,29.4,13.6,10.2,3.0,20.42,70.25,0.6
15503,13/06/2003,0.0,29.6,16.2,10.4,3.3,21.6,71.0,1.133333
15504,14/06/2003,0.0,28.8,13.1,9.2,3.0,20.36,75.0,0.5
15505,15/06/2003,0.0,28.2,16.4,8.7,2.6,21.24,73.75,0.6
15506,16/06/2003,0.0,28.0,15.0,6.7,2.6,19.52,78.25,0.6
15507,17/06/2003,0.0,26.6,13.6,6.7,2.2,18.44,78.75,1.3
15508,18/06/2003,0.0,28.0,10.9,9.7,2.3,18.08,74.5,1.266667
15509,19/06/2003,0.0,27.0,11.0,9.9,2.5,17.66,71.5,0.866667
15510,20/06/2003,0.0,28.0,10.1,9.7,2.8,18.12,71.75,0.733333
15511,21/06/2003,0.0,27.8,12.1,9.9,3.2,18.94,73.5,0.333333
15512,22/06/2003,0.0,28.8,11.6,8.8,3.0,18.16,63.5,1.7
15513,23/06/2003,0.0,28.2,13.7,10.5,4.0,19.32,69.25,1.4
15514,24/06/2003,0.0,27.8,12.2,9.8,3.5,19.1,72.0,1.0
15515,25/06/2003,0.0,28.4,11.7,9.7,3.0,18.48,70.5,1.3
15516,26/06/2003,0.0,27.2,11.6,9.6,3.1,18.14,70.25,1.4
15517,27/06/2003,0.0,28.0,10.2,9.8,2.9,17.8,72.5,0.9
15518,28/06/2003,0.0,26.8,11.8,9.8,2.7,17.4,73.0,1.333333
15519,29/06/2003,0.0,28.4,9.6,10.1,2.8,17.76,62.0,1.5
15520,30/06/2003,0.0,26.0,12.5,8.4,3.6,18.6,63.75,1.466667
15521,01/07/2003,0.0,25.8,11.2,9.7,3.4,17.64,65.25,0.866667
15522,02/07/2003,0.0,26.0,8.6,10.0,2.9,16.0,70.75,0.7
15523,03/07/2003,0.0,26.4,8.9,10.0,2.4,16.76,67.5,0.5
15524,04/07/2003,0.0,26.0,10.2,10.0,3.0,17.5,73.75,1.633333
15525,05/07/2003,0.0,24.9,9.0,8.0,2.6,15.72,78.75,1.433333
15526,06/07/2003,0.0,28.0,9.2,10.3,2.6,17.48,68.75,1.3
15527,07/07/2003,0.0,28.6,10.2,10.3,2.7,18.14,64.5,1.3
15528,08/07/2003,0.0,28.6,11.1,10.0,3.5,19.46,63.75,1.366667
15529,09/07/2003,0.0,29.2,10.9,10.3,3.7,19.14,65.5,1.8666669999999999
15530,10/07/2003,0.0,28.8,12.1,10.2,3.7,19.74,68.0,0.633333
15531,11/07/2003,0.0,29.8,12.6,10.4,3.5,20.16,67.25,0.966667
15532,12/07/2003,0.0,23.0,17.2,0.8,4.3,19.28,68.75,1.6
15533,13/07/2003,0.0,24.6,15.0,0.6,2.9,18.8,74.0,1.633333
15534,14/07/2003,0.0,23.6,15.8,1.9,2.9,18.54,64.0,4.366667
15535,15/07/2003,0.0,23.0,11.0,5.1,3.8,17.54,68.0,2.0
15536,16/07/2003,0.0,24.5,10.8,9.6,2.9,17.52,73.0,1.433333
15537,17/07/2003,0.0,25.6,12.6,9.2,3.1,18.3,66.25,1.7333330000000002
15538,18/07/2003,0.0,25.4,13.9,7.0,3.2,18.2,73.75,1.266667
15539,19/07/2003,1.2,24.2,13.0,3.1,2.6,17.18,86.25,0.566667
15540,20/07/2003,0.1,26.6,11.0,9.5,1.5,17.72,73.75,0.8
15541,21/07/2003,0.0,27.0,11.4,10.6,2.6,17.96,67.25,2.266667
15542,22/07/2003,0.0,26.8,10.5,6.3,3.5,18.0,69.25,1.466667
15543,23/07/2003,0.0,26.6,12.6,4.8,3.5,20.12,67.25,2.433333
15544,24/07/2003,0.0,27.0,17.2,7.0,3.0,20.88,68.5,2.9666669999999997
15545,25/07/2003,0.0,26.8,17.9,6.8,3.4,21.28,66.5,1.033333
15546,26/07/2003,0.0,28.2,14.8,10.3,3.1,21.46,55.75,1.5
15547,27/07/2003,0.0,26.4,12.2,9.0,4.7,19.12,63.0,1.366667
15548,28/07/2003,0.0,27.0,11.8,10.2,2.84,18.62,66.5,1.533333
15549,29/07/2003,0.0,23.6,13.1,2.6,3.7,18.48,77.0,2.3
15550,30/07/2003,0.0,25.0,14.0,2.1,2.1,18.94,77.5,0.6
15551,31/07/2003,0.0,25.6,13.0,2.6,2.2,19.58,72.75,0.7
15552,01/08/2003,0.0,27.6,16.0,7.3,2.2,20.24,74.25,1.9333330000000002
15553,02/08/2003,5.8,27.2,16.8,5.8,4.0,20.8,65.75,1.333333
15554,03/08/2003,0.0,26.6,16.6,5.6,2.7,19.96,69.5,1.033333
15555,04/08/2003,0.0,25.4,13.8,7.9,3.1,18.9,70.5,1.133333
15556,05/08/2003,0.0,26.4,15.2,5.0,3.0,20.24,66.0,1.066667
15557,06/08/2003,0.0,27.8,17.2,7.7,3.5,20.98,71.0,1.133333
15558,07/08/2003,0.0,28.8,12.8,10.6,2.9,20.36,69.25,1.3
15559,08/08/2003,0.0,29.3,14.8,10.8,3.5,22.34,55.75,2.3
15560,09/08/2003,0.0,27.2,15.9,10.5,5.2,20.32,65.5,1.666667
15561,10/08/2003,0.0,26.0,15.6,2.3,3.9,20.84,67.75,3.933333
15562,11/08/2003,0.0,22.2,16.2,0.0,3.9,17.88,80.25,0.933333
15563,12/08/2003,0.0,23.0,15.9,1.9,2.0,18.78,83.25,0.5
15564,13/08/2003,0.0,26.8,16.0,6.9,1.6,19.74,64.0,0.533333
15565,14/08/2003,0.0,26.0,12.4,10.7,3.1,18.4,66.25,1.1
15566,15/08/2003,0.0,27.4,11.0,8.7,3.1,18.74,71.25,1.9666669999999997
15567,16/08/2003,5.6,27.8,14.2,7.0,3.4,19.88,75.0,0.833333
15568,17/08/2003,0.0,28.6,14.4,10.3,2.7,20.2,61.25,2.1333330000000004
15569,18/08/2003,0.0,24.6,16.5,5.7,4.3,18.94,75.0,1.266667
15570,19/08/2003,0.0,26.4,14.9,8.1,3.0,19.2,64.75,1.466667
15571,20/08/2003,0.0,26.6,11.3,9.0,3.3,17.78,66.5,0.733333
15572,21/08/2003,0.0,26.4,12.1,11.4,3.8,18.42,61.75,2.066667
15573,22/08/2003,0.0,27.2,10.5,10.4,3.8,18.32,65.25,1.133333
15574,23/08/2003,0.0,26.2,14.4,8.4,3.7,19.46,66.75,2.2
15575,24/08/2003,0.0,27.6,14.6,10.1,3.6,20.64,68.5,2.1333330000000004
15576,25/08/2003,0.0,28.6,17.6,7.5,4.4,21.54,71.75,1.333333
15577,26/08/2003,0.0,22.2,17.6,0.0,3.7,19.18,90.0,2.433333
15578,27/08/2003,7.8,23.3,16.2,0.4,0.8,19.52,79.5,1.633333
15579,28/08/2003,0.0,23.0,17.9,0.0,2.3,19.92,82.75,0.933333
15580,29/08/2003,0.6,25.0,17.2,2.2,1.6,19.68,81.75,2.0
15581,30/08/2003,0.0,21.2,16.6,0.1,2.5,18.76,72.25,3.1333330000000004
15582,31/08/2003,0.0,25.6,16.6,4.4,3.2,19.72,73.0,1.9666669999999997
15583,01/09/2003,0.0,29.1,14.2,8.5,2.1,21.7,69.0,2.0333330000000003
15584,02/09/2003,0.0,28.8,17.9,3.7,4.0,22.76,66.25,2.933333
15585,03/09/2003,0.0,23.6,18.2,0.0,4.0,19.76,70.0,2.6333330000000004
15586,04/09/2003,0.0,25.4,16.4,3.8,3.2,19.54,71.0,1.633333
15587,05/09/2003,0.0,25.6,15.2,11.3,4.1,19.36,54.25,1.9333330000000002
15588,06/09/2003,0.0,25.0,14.8,11.4,5.5,18.58,60.75,2.8
15589,07/09/2003,0.0,25.4,15.0,7.2,4.7,19.84,65.5,2.8666669999999996
15590,08/09/2003,0.0,25.4,15.2,8.6,3.2,19.36,71.75,2.2
15591,09/09/2003,0.0,27.8,16.1,11.3,3.5,20.76,64.5,2.3
15592,10/09/2003,0.0,26.4,16.1,6.0,4.0,19.96,73.75,2.3666669999999996
15593,11/09/2003,0.0,30.6,14.2,6.3,3.1,22.06,65.25,1.7333330000000002
15594,12/09/2003,0.0,25.4,17.8,1.2,5.2,21.52,62.5,1.7
15595,13/09/2003,0.0,28.0,17.0,5.6,3.5,21.88,71.25,0.733333
15596,14/09/2003,4.1,21.6,18.2,0.0,3.1,19.12,85.25,1.566667
15597,15/09/2003,0.3,23.3,16.9,1.8,1.8,20.08,72.25,2.766667
15598,16/09/2003,0.0,29.6,13.9,11.5,2.7,21.68,59.25,2.2
15599,17/09/2003,0.0,25.6,18.6,0.0,4.6,21.02,79.0,1.166667
15600,18/09/2003,2.6,22.4,17.6,0.0,2.2,19.2,84.0,0.7
15601,19/09/2003,0.1,26.4,16.8,5.6,1.7,20.0,75.25,2.0333330000000003
15602,20/09/2003,0.0,29.3,13.8,9.3,4.1,20.7,67.0,1.466667
15603,21/09/2003,0.0,31.2,13.8,10.5,3.9,21.96,52.75,3.566667
15604,22/09/2003,0.0,29.9,17.3,9.5,6.5,21.5,61.0,1.533333
15605,23/09/2003,0.0,28.8,15.1,6.1,4.6,20.66,65.0,1.533333
15606,24/09/2003,0.0,33.2,19.0,11.6,3.6,23.96,55.0,1.433333
15607,25/09/2003,0.0,35.4,16.0,10.8,5.7,26.66,45.75,2.566667
15608,26/09/2003,0.0,31.0,20.0,7.8,7.2,25.06,58.25,2.4
15609,27/09/2003,0.0,34.1,18.8,10.5,5.3,25.64,53.5,1.466667
15610,28/09/2003,0.0,28.6,22.9,0.6,7.2,25.22,62.5,2.3666669999999996
15611,29/09/2003,0.0,26.5,20.9,0.0,3.1,22.66,84.25,2.0333330000000003
15612,30/09/2003,0.8,29.4,20.0,3.4,1.6,23.34,73.5,1.566667
15613,01/10/2003,0.1,27.4,17.2,2.1,3.4,21.38,73.25,1.0
15614,02/10/2003,0.0,29.0,18.2,8.6,3.3,23.08,60.0,1.9
15615,03/10/2003,0.0,29.4,18.0,6.1,4.2,21.86,67.75,1.233333
15616,04/10/2003,0.0,28.8,17.6,9.0,4.0,22.04,63.0,2.2
15617,05/10/2003,0.0,29.6,18.4,4.8,4.8,22.68,61.5,1.2
15618,06/10/2003,0.0,31.4,18.8,10.9,4.6,24.54,32.25,3.233333
15619,07/10/2003,0.0,32.4,12.2,6.7,5.7,23.86,55.25,2.566667
15620,08/10/2003,0.0,30.8,21.3,9.8,6.0,25.32,54.75,3.333333
15621,09/10/2003,0.0,27.2,20.7,1.4,6.4,22.94,70.25,1.9666669999999997
15622,10/10/2003,0.3,25.2,19.9,0.8,3.3,23.2,75.75,1.7666669999999998
15623,11/10/2003,0.6,31.4,20.6,10.2,2.9,25.62,53.5,2.933333
15624,12/10/2003,0.0,25.8,19.5,0.0,4.4,21.22,71.0,2.166667
15625,13/10/2003,0.0,24.3,17.5,0.0,2.6,20.34,61.25,2.933333
15626,14/10/2003,0.0,28.4,16.6,5.9,4.4,22.02,50.0,1.7333330000000002
15627,15/10/2003,0.0,25.6,16.2,3.2,5.3,20.4,58.0,2.3
15628,16/10/2003,0.0,26.8,13.6,6.5,4.2,19.86,60.5,2.166667
15629,17/10/2003,0.0,28.6,11.8,10.7,4.1,19.5,55.0,1.5
15630,18/10/2003,0.0,31.2,12.4,12.2,4.8,21.18,49.75,2.0
15631,19/10/2003,0.0,32.4,13.8,12.1,5.8,23.12,52.25,1.5
15632,20/10/2003,0.0,34.1,15.9,10.2,6.2,25.76,38.25,2.733333
15633,21/10/2003,0.0,34.4,19.2,11.4,8.2,26.78,39.5,3.0333330000000003
15634,22/10/2003,0.0,34.5,19.0,9.1,8.2,27.1,48.75,2.333333
15635,23/10/2003,0.0,28.6,20.3,0.6,6.9,23.06,76.0,3.233333
15636,24/10/2003,45.1,22.6,16.3,0.0,3.0,19.2,87.0,1.433333
15637,25/10/2003,0.0,27.8,18.1,6.7,1.8,22.12,69.0,3.166667
15638,26/10/2003,0.0,29.4,19.2,8.0,3.5,22.76,68.75,2.6
15639,27/10/2003,0.0,29.4,17.3,12.3,4.0,23.24,50.5,2.733333
15640,28/10/2003,0.0,29.8,17.5,10.2,6.0,23.72,53.5,3.6333330000000004
15641,29/10/2003,0.0,28.8,18.2,7.5,3.6,23.36,59.75,2.066667
15642,30/10/2003,0.0,27.8,19.7,2.9,4.5,23.1,72.0,2.3
15643,31/10/2003,0.0,29.1,19.5,3.4,3.2,22.54,71.0,1.9666669999999997
15644,01/11/2003,0.0,30.9,19.0,8.6,3.2,24.76,61.75,1.233333
15645,02/11/2003,2.6,25.6,20.9,0.0,4.1,22.3,91.5,0.833333
15646,03/11/2003,12.1,22.2,18.1,0.0,0.8,19.38,84.25,1.633333
15647,04/11/2003,0.2,28.2,15.4,10.9,1.8,21.4,57.0,1.9666669999999997
15648,05/11/2003,0.0,23.5,16.2,3.4,4.2,19.38,70.5,2.166667
15649,06/11/2003,0.0,22.6,16.6,0.3,3.0,19.0,81.5,1.333333
15650,07/11/2003,1.2,23.7,17.2,1.1,1.1,19.58,79.0,2.433333
15651,08/11/2003,0.0,26.6,16.8,3.6,2.3,21.26,76.0,0.866667
15652,09/11/2003,0.0,31.0,17.6,4.6,2.4,24.64,70.0,1.2
15653,10/11/2003,2.1,33.2,20.3,10.8,3.7,25.02,65.5,1.2
15654,11/11/2003,0.5,30.7,20.7,8.3,4.4,24.64,67.5,1.333333
15655,12/11/2003,0.0,31.0,20.7,8.5,4.3,24.9,64.75,2.733333
15656,13/11/2003,0.0,31.6,19.5,10.9,4.7,25.14,62.25,3.233333
15657,14/11/2003,20.1,29.3,19.9,3.2,2.9,23.76,78.0,1.633333
15658,15/11/2003,0.9,25.7,20.3,0.4,1.9,22.72,74.5,2.4666669999999997
15659,16/11/2003,0.0,27.7,20.5,7.8,3.0,23.36,75.5,2.666667
15660,17/11/2003,0.0,29.9,20.1,5.4,2.9,24.24,70.0,2.233333
